snapped_at,price,market_cap,total_volume
2025-01-11 00:00:00 UTC,0.0008250463743009991,25531563.025517516,13631.745316671015
2025-01-12 00:00:00 UTC,0.0008328401956613923,25831717.854125988,18065.787921222793
2025-01-13 00:00:00 UTC,0.0007751308691263919,24043242.157694824,13301.420732363506
2025-01-14 00:00:00 UTC,0.0007484605291585833,23261791.699906643,17983.183368236078
2025-01-15 00:00:00 UTC,0.0007349067266671721,22865251.681672532,25196.945481323295
2025-01-16 00:00:00 UTC,0.0007620479450073859,23579414.273737997,12943.436606322673
2025-01-17 00:00:00 UTC,0.0007444891917030393,23199436.80721764,26391.99532640861
2025-01-18 00:00:00 UTC,0.0008281180313756089,26685491.00001924,46299.678159278206
2025-01-19 00:00:00 UTC,0.0008180702149817551,25552473.963640623,68895.3640083126
2025-01-20 00:00:00 UTC,0.0005997342152943806,18773969.10003146,58845.08976940212
2025-01-21 00:00:00 UTC,0.000640236737591358,19683996.980568673,23066.1146176108
2025-01-22 00:00:00 UTC,0.0006744848735134017,21089160.43713737,23343.4538687839
2025-01-23 00:00:00 UTC,0.0006894129852865357,21566035.25710641,6214.438140117939
2025-01-24 00:00:00 UTC,0.0006568770740364192,20548123.19578619,13320.805572470734
2025-01-25 00:00:00 UTC,0.0006171587104283968,19335984.881596256,62931.39383205482
2025-01-26 00:00:00 UTC,0.0005843090643921831,18343207.478204634,71654.80461187729
2025-01-27 00:00:00 UTC,0.0005511895269476787,17275309.584843952,50413.106383333434
2025-01-28 00:00:00 UTC,0.0005472648024982665,17232551.077591635,46189.585261205066
2025-01-29 00:00:00 UTC,0.0005140103301343582,16135230.8523327,34518.82174862802
2025-01-30 00:00:00 UTC,0.0006283005560524467,19737032.800848424,69872.84847782458
2025-01-31 00:00:00 UTC,0.0006437301338366373,20058382.172350835,125926.45451544633
2025-02-01 00:00:00 UTC,0.0006265899574129099,19374611.278550006,113297.45062266878
2025-02-02 00:00:00 UTC,0.0005814448680069726,18010716.5659516,90412.64276205837
2025-02-03 00:00:00 UTC,0.000537544960720408,16611734.630736895,72483.31618214182
2025-02-04 00:00:00 UTC,0.0005450665379918445,16868310.653402872,46116.58332625249
2025-02-05 00:00:00 UTC,0.0005052601950714594,15479056.971665505,40424.79811549816
2025-02-06 00:00:00 UTC,0.00048541005970889714,14906897.08083248,27862.49015228216
2025-02-07 00:00:00 UTC,0.00047473131384993285,14877286.709660597,28290.31467079896
2025-02-08 00:00:00 UTC,0.0005250395881305275,16297692.570119318,48589.52050519466
2025-02-09 00:00:00 UTC,0.0005246316318241122,16226263.43087217,19761.23166010185
2025-02-10 00:00:00 UTC,0.0005210187741372358,16067502.350073295,24515.209810692122
2025-02-11 00:00:00 UTC,0.0005561517385091332,17201266.476273812,23120.528713934807
2025-02-12 00:00:00 UTC,0.000565170266904398,17472646.561938867,37102.88559081691
2025-02-13 00:00:00 UTC,0.0005737785252509993,17738116.998668827,30614.911467901715
2025-02-14 00:00:00 UTC,0.0005788983598712206,17900928.31956713,25093.355796403404
2025-02-15 00:00:00 UTC,0.0005857183150001521,18050893.889821604,32577.680511543524
2025-02-16 00:00:00 UTC,0.0005600147350774102,17318735.60365953,18869.187477689684
2025-02-17 00:00:00 UTC,0.000558188090149127,17269792.646061327,26290.879965340082
2025-02-18 00:00:00 UTC,0.0005378741559021444,16635445.380487159,18565.022638707425
2025-02-19 00:00:00 UTC,0.0005230232283223281,16166904.923565084,24516.69695088078
2025-02-20 00:00:00 UTC,0.0005328729147370713,16476818.949503062,16862.06199270748
2025-02-21 00:00:00 UTC,0.0005488756706992118,16979199.62460041,23221.12004779575
2025-02-22 00:00:00 UTC,0.000524922643935059,16217166.956409177,14210.372110765022
2025-02-23 00:00:00 UTC,0.000526214579595896,16272428.273013242,19148.64442287771
2025-02-24 00:00:00 UTC,0.0005695140347886025,17608372.703586727,34315.053759623304
2025-02-25 00:00:00 UTC,0.0004976130536599355,15374731.57182802,31433.601497720145
2025-02-26 00:00:00 UTC,0.0005191197163436257,16057440.607918877,36909.12734991171
2025-02-27 00:00:00 UTC,0.0004880740298228523,14944915.463860797,23894.743432019946
2025-02-28 00:00:00 UTC,0.00047370213394771864,14613704.821088575,29347.7764146441
2025-03-01 00:00:00 UTC,0.0004936562846271987,15267893.708768163,18962.02311545658
2025-03-02 00:00:00 UTC,0.00048408760701895356,14882996.071794808,16140.554717472387
2025-03-03 00:00:00 UTC,0.0005384712536955238,16688609.721337654,32703.47497277801
2025-03-04 00:00:00 UTC,0.00047170907531861745,14608996.88929118,22256.99939008206
2025-03-05 00:00:00 UTC,0.0004551708085555939,41102677.10625959,14204.659743932292
2025-03-06 00:00:00 UTC,0.0005018658784744944,45346405.25762488,22453.938146746972
2025-03-07 00:00:00 UTC,0.0004901681600371773,44201685.901494786,15868.401985472945
2025-03-08 00:00:00 UTC,0.00046793048827805224,42251226.37017273,10208.8330476123
2025-03-09 00:00:00 UTC,0.000451923558589087,40776038.86303554,5100.143200702469
2025-03-10 00:00:00 UTC,0.00037126301423635573,33515870.105831895,16230.46834771549
2025-03-11 00:00:00 UTC,0.0003732829624271953,33803868.053576685,22456.769993084483
2025-03-12 00:00:00 UTC,0.0004064995045282325,36673895.05592998,16617.424716874528
2025-03-13 00:00:00 UTC,0.00041883731913712805,37815911.12262426,7154.21185938587
2025-03-14 00:00:00 UTC,0.00042247965651058127,38113488.24106563,5557.290991038158
2025-03-15 00:00:00 UTC,0.0004456028397406035,40201669.191747025,7932.44946841311
2025-03-16 00:00:00 UTC,0.00046161383849804095,41654783.70431158,5955.893085842261
2025-03-17 00:00:00 UTC,0.00048475657472109475,43735325.89558008,12417.725143770327
2025-03-18 00:00:00 UTC,0.0004797603354348574,43268289.26549117,16856.742234829897
2025-03-19 00:00:00 UTC,0.00044675024499332797,40975151.33994649,16575.0446172824
2025-03-20 00:00:00 UTC,0.0004828866691201801,43576007.675734825,8288.873371553173
2025-03-21 00:00:00 UTC,0.00046736625258603627,42165139.765954,9381.423611491278
2025-03-22 00:00:00 UTC,0.00048135645648804496,43366593.000037454,10983.525895166775
2025-03-23 00:00:00 UTC,0.0004950708249410019,44665086.67632709,9117.977748266234
2025-03-24 00:00:00 UTC,0.0004889055633765364,44103645.152965374,5146.558431807646
2025-03-25 00:00:00 UTC,0.0004987066575206619,44996948.306695916,6230.100343556992
2025-03-26 00:00:00 UTC,0.0005053009191884592,45587905.65759564,7206.134337911624
2025-03-27 00:00:00 UTC,0.0005032721333001113,45405195.417010516,6957.1946013408815
2025-03-28 00:00:00 UTC,0.0005085736348084231,45888384.81707458,8670.277315308178
2025-03-29 00:00:00 UTC,0.000462796337043256,41750450.28968342,5397.220212621476
2025-03-30 00:00:00 UTC,0.0004783896860133865,43106508.02441145,6825.062627946802
2025-03-31 00:00:00 UTC,0.00047288961725885237,42652758.44500276,8939.71725749264
2025-04-01 00:00:00 UTC,0.0004620477212850053,41685279.67680433,6482.844179898146
2025-04-02 00:00:00 UTC,0.0004605342643036984,41624889.77567377,5245.424127931107
2025-04-03 00:00:00 UTC,0.000421962903892986,38048724.75261907,4133.802090362441
2025-04-04 00:00:00 UTC,0.00041605691796812023,37567503.719749525,3428.698488986844
2025-04-05 00:00:00 UTC,0.00042218849079083765,38098583.47980038,7350.26926913427
2025-04-06 00:00:00 UTC,0.0004236444187451301,38189814.47223514,3915.037910065179
2025-04-07 00:00:00 UTC,0.0003645151286808617,32862379.268234782,3471.446696187362
2025-04-08 00:00:00 UTC,0.0003912234851919485,35484999.1204391,5774.965637685164
2025-04-09 00:00:00 UTC,0.00036465466912476233,32902003.97158958,6061.500749913727
